FechaPrediccion(UTC)	Hora	Vel78m(m/s)	Dir_78m
2015/03/26 05:00 9.279211 120.51296
2015/03/26 06:00 8.455298 119.46304
2015/03/26 07:00 7.479756 123.855705
2015/03/26 08:00 6.9382677 126.24661
2015/03/26 09:00 6.8760214 129.98293
2015/03/26 10:00 6.947449 133.82848
2015/03/26 11:00 6.82372 136.47247
2015/03/26 12:00 6.6481667 135.82661
2015/03/26 13:00 6.7872596 130.24515
2015/03/26 14:00 7.4422812 122.17647
2015/03/26 15:00 8.665312 119.18622
2015/03/26 16:00 9.338177 122.9599
2015/03/26 17:00 10.109056 119.33392
2015/03/26 18:00 10.989007 122.91985
2015/03/26 19:00 11.568227 127.27141
2015/03/26 20:00 11.534568 128.79854
2015/03/26 21:00 11.487762 129.04575
2015/03/26 22:00 11.456186 132.01071
2015/03/26 23:00 11.010274 133.95142
2015/03/27 00:00 9.171754 140.77501
2015/03/27 01:00 8.687778 142.23999
2015/03/27 02:00 7.781102 146.59724
2015/03/27 03:00 6.070609 142.35585
2015/03/27 04:00 5.123531 124.66152
2015/03/27 05:00 5.886485 112.50378
2015/03/27 06:00 7.6532106 104.2912
2015/03/27 07:00 8.772579 96.77211
2015/03/27 08:00 9.066509 94.9648
2015/03/27 09:00 8.896844 96.28521
2015/03/27 10:00 8.507072 92.92923
2015/03/27 11:00 7.858518 92.445
2015/03/27 12:00 8.6778965 99.675865
2015/03/27 13:00 9.432421 101.17809
2015/03/27 14:00 9.147835 93.277596
2015/03/27 15:00 8.747113 88.395
2015/03/27 16:00 9.132249 87.48977
2015/03/27 17:00 9.689766 85.61409
2015/03/27 18:00 10.247386 86.789894
2015/03/27 19:00 10.208435 84.66508
2015/03/27 20:00 9.53495 83.06064
2015/03/27 21:00 9.776964 86.766014
2015/03/27 22:00 9.546354 88.47241
2015/03/27 23:00 9.012882 89.73968
2015/03/28 00:00 9.055188 95.978836
2015/03/28 01:00 8.009849 95.65961
2015/03/28 02:00 7.684578 87.751465
2015/03/28 03:00 7.824646 73.597885
2015/03/28 04:00 7.8829126 62.870296
2015/03/28 05:00 7.7021227 67.742874
2015/03/28 06:00 7.6215763 72.75133
2015/03/28 07:00 7.141111 71.03823
2015/03/28 08:00 6.524593 73.49091
2015/03/28 09:00 6.080747 76.27997
2015/03/28 10:00 5.8612595 75.72617
2015/03/28 11:00 4.8830004 75.70701
2015/03/28 12:00 4.044374 76.04755
2015/03/28 13:00 3.3391976 75.017685
2015/03/28 14:00 2.931408 72.26205
2015/03/28 15:00 2.7021666 67.19245
2015/03/28 16:00 2.8898287 63.580288
2015/03/28 17:00 3.6583886 64.240135
2015/03/28 18:00 4.2287426 70.00388
2015/03/28 19:00 4.5125093 76.40713
2015/03/28 20:00 4.4418097 82.38131
2015/03/28 21:00 4.0700836 88.21435
2015/03/28 22:00 3.3480139 91.70286
2015/03/28 23:00 2.4356866 91.83524
2015/03/29 00:00 7.6374817 262.9675
2015/03/29 01:00 8.262094 258.37277
2015/03/29 02:00 8.550352 256.44412
2015/03/29 03:00 8.632324 254.77206
2015/03/29 04:00 8.490211 252.13219
2015/03/29 05:00 8.15429 248.73479
2015/03/29 06:00 7.236146 250.07164
2015/03/29 07:00 5.7935634 257.14203
2015/03/29 08:00 5.295295 268.57166
2015/03/29 09:00 5.386086 275.56363
2015/03/29 10:00 5.2505136 276.94522
2015/03/29 11:00 4.975568 276.84985
2015/03/29 12:00 4.67079 279.27985
2015/03/29 13:00 4.3150334 282.56546
2015/03/29 14:00 3.9690897 285.58392
2015/03/29 15:00 3.774221 286.93527
2015/03/29 16:00 3.527509 284.41977
2015/03/29 17:00 3.4118247 271.21625
2015/03/29 18:00 4.113327 252.67949
2015/03/29 19:00 5.1229396 244.48694
2015/03/29 20:00 5.7928834 240.52618
2015/03/29 21:00 5.887665 235.17636
2015/03/29 22:00 5.8045197 228.6184
2015/03/29 23:00 5.89499 222.00797
2015/03/30 00:00 5.78324 232.99335
2015/03/30 01:00 5.884785 229.34283
2015/03/30 02:00 6.141418 224.6061
2015/03/30 03:00 6.83834 224.10431
2015/03/30 04:00 7.448111 223.48608
2015/03/30 05:00 7.843503 221.68088
2015/03/30 06:00 7.0648737 218.66826
2015/03/30 07:00 6.2057285 215.1405
2015/03/30 08:00 6.6612325 213.59593
2015/03/30 09:00 7.85644 212.7123
2015/03/30 10:00 8.394939 208.60579
2015/03/30 11:00 8.589146 204.23602
2015/03/30 12:00 8.516117 203.43356
2015/03/30 13:00 8.394855 206.33096
2015/03/30 14:00 8.163152 211.95618
2015/03/30 15:00 8.050628 221.9729
2015/03/30 16:00 8.163879 235.80386
2015/03/30 17:00 9.093177 250.96689
2015/03/30 18:00 10.018656 254.51132
2015/03/30 19:00 8.883723 247.78957
2015/03/30 20:00 8.09117 239.19281
2015/03/30 21:00 7.8903823 231.3168
2015/03/30 22:00 7.8817687 225.68945
2015/03/30 23:00 8.045423 224.50288
2015/03/31 00:00 7.660897 241.28194
2015/03/31 01:00 7.7432566 235.60489
2015/03/31 02:00 8.025887 233.11392
2015/03/31 03:00 8.268975 231.49043
2015/03/31 04:00 8.426874 230.26053
2015/03/31 05:00 8.605794 234.46767
2015/03/31 06:00 8.644839 243.76521
2015/03/31 07:00 7.9361625 256.85468
2015/03/31 08:00 8.237054 277.347
2015/03/31 09:00 9.166849 304.191
2015/03/31 10:00 8.993559 321.47607
2015/03/31 11:00 6.5524364 323.30997
2015/03/31 12:00 5.200276 304.2099
2015/03/31 13:00 4.669808 279.3918
2015/03/31 14:00 5.0800323 253.25125
2015/03/31 15:00 6.8525834 243.37633
2015/03/31 16:00 8.18677 243.47658
2015/03/31 17:00 9.346708 241.09337
2015/03/31 18:00 9.984826 232.63646
2015/03/31 19:00 10.829527 226.14508
2015/03/31 20:00 11.583002 225.71718
2015/03/31 21:00 11.534161 224.34534
2015/03/31 22:00 10.915092 219.94165
2015/03/31 23:00 10.838169 215.61858
2015/04/01 00:00 10.312866 205.61572
2015/04/01 01:00 9.770022 215.06438
2015/04/01 02:00 9.287807 233.44171
2015/04/01 03:00 8.046715 253.95178
2015/04/01 04:00 8.631853 243.34036
2015/04/01 05:00 9.467992 238.38812
2015/04/01 06:00 10.433166 243.7547
2015/04/01 07:00 10.303569 252.05356
2015/04/01 08:00 9.096358 254.87001
2015/04/01 09:00 9.080246 257.285
2015/04/01 10:00 9.200406 261.21686
2015/04/01 11:00 10.067346 263.7984
2015/04/01 12:00 10.996257 260.93405
2015/04/01 13:00 11.300417 257.8273
2015/04/01 14:00 11.444935 255.9408
2015/04/01 15:00 11.82545 255.95775
2015/04/01 16:00 11.986266 258.18762
2015/04/01 17:00 11.737977 260.19333
2015/04/01 18:00 11.54906 259.978
2015/04/01 19:00 11.590951 264.2769
2015/04/01 20:00 12.044657 271.50092
2015/04/01 21:00 11.966962 280.8067
2015/04/01 22:00 10.68423 281.36954
2015/04/01 23:00 9.546034 282.10266
2015/04/02 00:00 8.552312 291.9467
2015/04/02 01:00 8.048613 289.2265
2015/04/02 02:00 8.451147 282.73053
2015/04/02 03:00 9.289286 275.68436
2015/04/02 04:00 10.150565 271.87704
2015/04/02 05:00 10.234319 269.9352
2015/04/02 06:00 8.73873 267.44315
2015/04/02 07:00 7.7259617 266.8192
2015/04/02 08:00 8.436976 271.8474
2015/04/02 09:00 8.565006 273.81152
2015/04/02 10:00 8.459091 272.21454
2015/04/02 11:00 8.531191 268.13666
2015/04/02 12:00 8.630591 264.32748
2015/04/02 13:00 8.811142 257.80063
2015/04/02 14:00 9.110473 251.54903
2015/04/02 15:00 9.329348 248.73302
2015/04/02 16:00 9.511466 245.10559
2015/04/02 17:00 9.85209 241.83626
2015/04/02 18:00 10.442295 238.08249
2015/04/02 19:00 10.956848 237.54042
2015/04/02 20:00 10.900807 234.74298
2015/04/02 21:00 10.684818 224.3877
2015/04/02 22:00 11.07134 208.9147
2015/04/02 23:00 11.80863 196.6483
2015/04/03 00:00 10.427933 196.2605
2015/04/03 01:00 11.685423 179.10269
2015/04/03 02:00 12.654856 172.93497
2015/04/03 03:00 12.792097 180.48773
2015/04/03 04:00 12.25004 190.71072
2015/04/03 05:00 13.011591 219.47614
2015/04/03 06:00 13.735481 241.34953
2015/04/03 07:00 13.540501 254.40536
2015/04/03 08:00 13.709027 262.81284
2015/04/03 09:00 14.14684 263.34503
2015/04/03 10:00 14.239347 261.91565
2015/04/03 11:00 14.270834 260.3705
2015/04/03 12:00 14.639608 260.94064
2015/04/03 13:00 14.874346 264.97702
2015/04/03 14:00 14.973624 273.46368
2015/04/03 15:00 14.649223 280.13043
2015/04/03 16:00 13.993765 282.76233
2015/04/03 17:00 13.255017 280.69986
2015/04/03 18:00 12.641653 275.95786
2015/04/03 19:00 12.494857 272.79276
2015/04/03 20:00 12.672141 273.26105
2015/04/03 21:00 12.692272 274.3239
2015/04/03 22:00 12.501102 273.74323
2015/04/03 23:00 12.471493 273.41705
2015/04/04 00:00 11.809199 286.07812
2015/04/04 01:00 11.0661745 280.05627
2015/04/04 02:00 11.088278 273.50488
2015/04/04 03:00 11.0544615 271.4525
2015/04/04 04:00 10.859677 269.00778
2015/04/04 05:00 10.380752 267.08392
2015/04/04 06:00 8.635994 262.28708
2015/04/04 07:00 7.0161676 260.2723
2015/04/04 08:00 7.6400394 266.04947
2015/04/04 09:00 7.7799387 270.32068
2015/04/04 10:00 7.1721687 269.96445
2015/04/04 11:00 7.0022984 264.49976
2015/04/04 12:00 6.728963 260.57632
2015/04/04 13:00 6.5943623 255.82808
2015/04/04 14:00 6.5916467 251.3818
2015/04/04 15:00 6.668204 251.24004
2015/04/04 16:00 6.584922 253.3864
2015/04/04 17:00 6.5032682 256.21277
2015/04/04 18:00 5.8894763 257.1565
2015/04/04 19:00 5.225577 254.84021
2015/04/04 20:00 4.643495 249.55624
2015/04/04 21:00 4.0448866 239.34299
2015/04/04 22:00 3.607321 224.62634
2015/04/04 23:00 3.3455808 209.02483
2015/04/05 00:00 5.7658677 182.58444
2015/04/05 01:00 5.4529133 185.92741
2015/04/05 02:00 4.823706 185.03299
2015/04/05 03:00 4.1193314 179.47238
2015/04/05 04:00 3.5266902 165.55191
2015/04/05 05:00 3.5795243 145.33723
2015/04/05 06:00 4.5089455 133.43939
2015/04/05 07:00 4.3220053 123.64359
2015/04/05 08:00 4.1865616 131.62889
2015/04/05 09:00 4.999728 141.65672
2015/04/05 10:00 5.998559 145.35928
2015/04/05 11:00 6.8325152 144.50917
2015/04/05 12:00 7.655416 142.09694
2015/04/05 13:00 8.565624 139.46751
2015/04/05 14:00 9.415444 133.90656
2015/04/05 15:00 9.783318 128.03815
2015/04/05 16:00 9.53954 122.619995
2015/04/05 17:00 9.355809 117.37351
2015/04/05 18:00 9.292896 113.057846
2015/04/05 19:00 9.131294 110.13184
2015/04/05 20:00 8.520825 108.46858
2015/04/05 21:00 8.399127 115.838455
2015/04/05 22:00 9.334938 119.883675
2015/04/05 23:00 9.506725 108.7073
2015/04/06 00:00 7.7264204 94.04929
2015/04/06 01:00 8.263699 89.02911
2015/04/06 02:00 9.252362 91.26637
2015/04/06 03:00 11.00347 90.117516
2015/04/06 04:00 11.265224 84.17438
2015/04/06 05:00 11.240742 79.25964
2015/04/06 06:00 10.968775 77.82473
2015/04/06 07:00 11.098956 79.97851
2015/04/06 08:00 11.413227 81.46473
2015/04/06 09:00 11.744142 80.695045
2015/04/06 10:00 11.937348 78.85496
2015/04/06 11:00 11.615065 77.479065
2015/04/06 12:00 11.199407 74.953186
2015/04/06 13:00 10.6067915 69.97987
2015/04/06 14:00 9.78578 64.63345
2015/04/06 15:00 9.044443 58.419456
2015/04/06 16:00 8.797415 52.15624
2015/04/06 17:00 8.415432 46.075115
2015/04/06 18:00 8.093324 37.72829
2015/04/06 19:00 8.10775 26.896786
2015/04/06 20:00 8.340941 17.058245
2015/04/06 21:00 9.047631 9.684089
2015/04/06 22:00 9.761771 7.6321635
2015/04/06 23:00 9.809376 7.962204
2015/04/07 00:00 12.9148445 6.8681054
2015/04/07 01:00 12.748098 4.023453
2015/04/07 02:00 12.379841 359.87512
2015/04/07 03:00 12.168745 356.30948
2015/04/07 04:00 12.12393 353.2754
2015/04/07 05:00 11.919249 350.37958
2015/04/07 06:00 11.647897 346.1885
2015/04/07 07:00 11.701892 342.78702
2015/04/07 08:00 11.8667965 342.16473
2015/04/07 09:00 11.978699 340.49982
2015/04/07 10:00 12.094794 337.85333
2015/04/07 11:00 12.3019905 336.10776
2015/04/07 12:00 12.441708 335.68668
2015/04/07 13:00 12.43653 335.88113
2015/04/07 14:00 12.474297 336.68066
2015/04/07 15:00 12.413277 336.8109
2015/04/07 16:00 12.318751 337.41418
2015/04/07 17:00 12.171072 338.67517
2015/04/07 18:00 11.922321 338.9712
2015/04/07 19:00 11.924877 337.75436
2015/04/07 20:00 11.875702 334.67703
2015/04/07 21:00 11.9944105 331.3355
2015/04/07 22:00 12.00117 330.1954
2015/04/07 23:00 12.067559 329.28534
2015/04/08 00:00 13.109566 313.76978
2015/04/08 01:00 12.714248 311.4481
2015/04/08 02:00 12.489718 310.47055
2015/04/08 03:00 12.442489 310.0978
2015/04/08 04:00 12.446205 310.23096
2015/04/08 05:00 11.862183 310.69772
2015/04/08 06:00 11.4265 313.03818
2015/04/08 07:00 11.381757 316.99026
2015/04/08 08:00 11.126494 319.29224
2015/04/08 09:00 10.597947 320.11246
2015/04/08 10:00 9.882235 320.93732
2015/04/08 11:00 9.193386 320.70053
2015/04/08 12:00 8.908538 321.4126
2015/04/08 13:00 8.737417 324.08292
2015/04/08 14:00 8.575794 327.8898
2015/04/08 15:00 8.759054 332.03207
2015/04/08 16:00 9.100192 336.6795
2015/04/08 17:00 9.333671 341.45157
2015/04/08 18:00 9.442971 345.93527
2015/04/08 19:00 9.6402855 348.5375
2015/04/08 20:00 9.623326 349.97723
2015/04/08 21:00 9.211189 350.49298
2015/04/08 22:00 9.136055 349.78387
2015/04/08 23:00 9.363076 351.18735
2015/04/09 00:00 11.277214 341.90277
2015/04/09 01:00 11.213083 341.17062
2015/04/09 02:00 11.199434 342.4529
2015/04/09 03:00 10.978831 343.58795
2015/04/09 04:00 10.806059 345.49142
2015/04/09 05:00 10.026125 345.93582
2015/04/09 06:00 9.039636 343.33887
2015/04/09 07:00 9.719338 340.5609
2015/04/09 08:00 11.368367 345.57443
2015/04/09 09:00 12.05857 354.49304
2015/04/09 10:00 13.526186 355.1852
2015/04/09 11:00 14.18211 359.0813
2015/04/09 12:00 14.447012 1.6255105
2015/04/09 13:00 13.901144 1.1300323
2015/04/09 14:00 13.234728 0.39296123
2015/04/09 15:00 12.553818 0.59351885
2015/04/09 16:00 12.04151 1.392695
2015/04/09 17:00 11.499089 2.0421367
2015/04/09 18:00 11.041132 2.2852397
2015/04/09 19:00 10.728238 359.50452
2015/04/09 20:00 10.647088 355.5662
2015/04/09 21:00 10.460413 353.64227
2015/04/09 22:00 10.186091 353.52878
2015/04/09 23:00 9.857084 353.24094
2015/04/10 00:00 9.200466 344.9948
2015/04/10 01:00 9.332917 343.57617
2015/04/10 02:00 9.497728 343.11472
2015/04/10 03:00 9.456209 343.70956
2015/04/10 04:00 9.121686 344.9395
2015/04/10 05:00 8.269885 346.57382
2015/04/10 06:00 6.6685433 344.3822
2015/04/10 07:00 4.6443777 333.98657
2015/04/10 08:00 3.718852 332.3996
2015/04/10 09:00 4.7814584 333.59656
2015/04/10 10:00 5.198759 330.60236
2015/04/10 11:00 5.2109737 325.90472
2015/04/10 12:00 5.262534 320.61395
2015/04/10 13:00 5.2682567 315.889
2015/04/10 14:00 5.2096124 310.81595
2015/04/10 15:00 5.16682 305.8348
2015/04/10 16:00 5.1574755 299.89014
2015/04/10 17:00 4.9905114 291.31
2015/04/10 18:00 4.8783064 280.65744
2015/04/10 19:00 5.407188 270.98105
2015/04/10 20:00 6.4908257 265.69373
2015/04/10 21:00 7.6482887 264.62524
2015/04/10 22:00 8.566169 266.99915
2015/04/10 23:00 9.100093 270.92166
2015/04/11 00:00 8.632211 285.3642
2015/04/11 01:00 7.9913735 289.25348
2015/04/11 02:00 7.3864183 291.84735
2015/04/11 03:00 6.9877295 294.4654
2015/04/11 04:00 6.780566 297.2965
2015/04/11 05:00 6.623377 298.68777
2015/04/11 06:00 6.476968 297.35117
2015/04/11 07:00 6.0147505 294.68097
2015/04/11 08:00 4.832731 290.98816
2015/04/11 09:00 4.07202 298.75146
2015/04/11 10:00 3.9199743 309.45267
2015/04/11 11:00 4.0972266 317.97403
2015/04/11 12:00 4.298724 317.8914
2015/04/11 13:00 4.3574066 316.57187
2015/04/11 14:00 4.2404556 318.61356
2015/04/11 15:00 3.9735272 319.66232
2015/04/11 16:00 3.7703967 318.71484
2015/04/11 17:00 3.4178348 315.64792
2015/04/11 18:00 2.8803468 307.77606
2015/04/11 19:00 2.5127864 300.1348
2015/04/11 20:00 2.3381693 290.79724
2015/04/11 21:00 2.341405 278.7669
2015/04/11 22:00 2.7062263 270.69003
2015/04/11 23:00 3.2071533 269.9271
2015/04/12 00:00 3.852752 273.28195
2015/04/12 01:00 4.1463895 276.02576
2015/04/12 02:00 4.1661243 278.6232
2015/04/12 03:00 4.1279273 280.24026
2015/04/12 04:00 4.1585684 281.8028
2015/04/12 05:00 3.9631853 282.56882
2015/04/12 06:00 3.7162514 282.91656
2015/04/12 07:00 3.2175944 281.2791
2015/04/12 08:00 2.28776 271.75833
2015/04/12 09:00 1.8978897 273.54132
2015/04/12 10:00 1.726587 280.02042
2015/04/12 11:00 2.0618336 286.89404
2015/04/12 12:00 2.298663 289.68875
2015/04/12 13:00 2.537188 294.33066
2015/04/12 14:00 2.8821428 297.4399
2015/04/12 15:00 3.2510152 302.94098
2015/04/12 16:00 3.4144702 312.6265
2015/04/12 17:00 2.9983487 323.91895
2015/04/12 18:00 2.2338495 329.50037
2015/04/12 19:00 1.7436715 326.36386
2015/04/12 20:00 1.7954986 312.28885
2015/04/12 21:00 2.3806937 305.20834
2015/04/12 22:00 3.370901 305.98676
2015/04/12 23:00 4.700112 311.6622
2015/04/13 00:00 4.931796 302.70703
2015/04/13 01:00 6.8911676 313.35336
2015/04/13 02:00 9.377219 327.31342
2015/04/13 03:00 10.921075 343.04294
2015/04/13 04:00 11.13778 352.6713
2015/04/13 05:00 10.177493 355.61804
2015/04/13 06:00 7.9580364 354.31418
2015/04/13 07:00 5.8408647 352.00952
2015/04/13 08:00 4.5374 347.75684
2015/04/13 09:00 3.9124062 343.9071
2015/04/13 10:00 3.7412279 344.2105
2015/04/13 11:00 3.2370174 326.92648
2015/04/13 12:00 3.2111945 311.83597
2015/04/13 13:00 3.1512861 302.17566
2015/04/13 14:00 3.0186102 289.37424
2015/04/13 15:00 3.076632 274.30902
2015/04/13 16:00 3.2419841 260.6396
2015/04/13 17:00 3.374549 239.32689
2015/04/13 18:00 4.391204 220.38048
2015/04/13 19:00 5.8339 219.38116
2015/04/13 20:00 7.322943 225.61836
2015/04/13 21:00 8.814355 231.61562
2015/04/13 22:00 10.190314 236.75673
2015/04/13 23:00 11.218805 242.95898
2015/04/14 00:00 11.212678 261.58875
2015/04/14 01:00 11.86104 306.0875
2015/04/14 02:00 13.268794 354.496
2015/04/14 03:00 11.882337 358.76712
2015/04/14 04:00 10.065281 1.8318316
2015/04/14 05:00 8.140475 2.3730078
2015/04/14 06:00 7.7524085 2.7446003
2015/04/14 07:00 7.2874293 6.563626
2015/04/14 08:00 6.5872455 349.2624
2015/04/14 09:00 5.789123 351.6539
2015/04/14 10:00 0.6426031 16.387995
2015/04/14 11:00 1.5083997 229.76443
2015/04/14 12:00 1.9260898 250.64287
2015/04/14 13:00 2.2117949 251.87282
2015/04/14 14:00 2.820964 246.73668
2015/04/14 15:00 3.2498922 248.14331
2015/04/14 16:00 3.430938 255.79227
2015/04/14 17:00 3.5728989 258.04276
2015/04/14 18:00 3.319939 262.48782
2015/04/14 19:00 3.0284805 279.9305
2015/04/14 20:00 2.6407588 300.01263
2015/04/14 21:00 1.8355213 319.01828
2015/04/14 22:00 1.0233744 344.32843
2015/04/14 23:00 0.51947784 17.835104
2015/04/15 00:00 1.6934524 88.29218
2015/04/15 01:00 1.3765923 121.8314
2015/04/15 02:00 1.7515 156.60754
2015/04/15 03:00 2.459028 181.19833
2015/04/15 04:00 3.062289 200.36761
2015/04/15 05:00 3.6141677 213.08908
2015/04/15 06:00 3.655211 222.03827
2015/04/15 07:00 3.5098164 228.76147
2015/04/15 08:00 4.65287 240.02084
2015/04/15 09:00 5.682897 249.91995
2015/04/15 10:00 6.3875475 253.80792
2015/04/15 11:00 7.0487604 254.31075
2015/04/15 12:00 7.6139817 253.09547
2015/04/15 13:00 7.9805317 252.2691
2015/04/15 14:00 8.284058 252.32558
2015/04/15 15:00 8.480517 253.62877
2015/04/15 16:00 8.225723 253.87517
2015/04/15 17:00 8.16103 247.05495
2015/04/15 18:00 8.804796 238.94261
2015/04/15 19:00 9.800295 236.9433
2015/04/15 20:00 10.603766 240.23058
2015/04/15 21:00 10.952453 243.9413
2015/04/15 22:00 10.975525 248.5028
2015/04/15 23:00 10.569791 254.21149
2015/04/17 00:00 11.587778 240.656
2015/04/17 01:00 11.896593 245.424
2015/04/17 02:00 11.743357 249.11708
2015/04/17 03:00 11.249943 251.867
2015/04/17 04:00 10.612096 252.65569
2015/04/17 05:00 10.00848 252.75708
2015/04/17 06:00 8.82337 250.75537
2015/04/17 07:00 6.712641 242.57826
2015/04/17 08:00 5.7723584 239.02422
2015/04/17 09:00 5.6865473 236.31209
2015/04/17 10:00 6.035309 233.70564
2015/04/17 11:00 6.893235 232.02917
2015/04/17 12:00 8.102509 231.39041
2015/04/17 13:00 9.282277 232.34718
2015/04/17 14:00 10.226262 232.74185
2015/04/17 15:00 10.805478 232.84528
2015/04/17 16:00 10.780454 232.75517
2015/04/17 17:00 10.915485 233.85126
2015/04/17 18:00 11.5323 235.09955
2015/04/17 19:00 12.28255 235.54643
2015/04/17 20:00 12.852573 235.35194
2015/04/17 21:00 13.376182 236.28497
2015/04/17 22:00 13.79919 240.6564
2015/04/17 23:00 13.81365 246.32588
2015/04/18 00:00 13.349539 258.21542
2015/04/18 01:00 13.288061 259.17264
2015/04/18 02:00 12.498834 254.69763
2015/04/18 03:00 12.736115 247.54927
2015/04/18 04:00 14.016214 241.75673
2015/04/18 05:00 13.537991 242.80978
2015/04/18 06:00 12.510183 243.0647
2015/04/18 07:00 11.585724 242.78151
2015/04/18 08:00 11.97011 245.12915
2015/04/18 09:00 11.832147 247.82849
2015/04/18 10:00 11.465107 249.03215
2015/04/18 11:00 11.203232 253.24133
2015/04/18 12:00 10.216621 259.1225
2015/04/18 13:00 8.286758 273.10367
2015/04/18 14:00 6.4473033 313.56427
2015/04/18 15:00 6.9084835 353.352
2015/04/18 16:00 7.480593 18.361458
2015/04/18 17:00 6.8962774 29.637547
2015/04/18 18:00 5.948134 32.43633
2015/04/18 19:00 5.698653 32.915367
2015/04/18 20:00 5.236105 27.438238
2015/04/18 21:00 4.734524 8.909627
2015/04/18 22:00 5.136542 348.26413
2015/04/18 23:00 6.9572883 334.75626
2015/04/19 00:00 11.490774 339.677
2015/04/19 01:00 11.423795 342.90295
2015/04/19 02:00 10.519268 344.28995
2015/04/19 03:00 9.037808 344.2659
2015/04/19 04:00 7.6364017 337.76038
2015/04/19 05:00 7.860335 331.54767
2015/04/19 06:00 8.316762 329.99707
2015/04/19 07:00 8.17099 328.9822
2015/04/19 08:00 8.317277 324.45117
2015/04/19 09:00 8.277395 318.10944
2015/04/19 10:00 8.175861 312.1188
2015/04/19 11:00 7.802219 305.4309
2015/04/19 12:00 7.464967 300.64264
2015/04/19 13:00 7.079124 296.43427
2015/04/19 14:00 6.656033 292.11035
2015/04/19 15:00 6.4200587 289.5472
2015/04/19 16:00 6.1499033 288.16357
2015/04/19 17:00 6.159795 288.45786
2015/04/19 18:00 5.9848385 291.57227
2015/04/19 19:00 5.951718 293.70187
2015/04/19 20:00 5.6776695 294.76324
2015/04/19 21:00 5.1452255 293.09912
2015/04/19 22:00 5.0287104 288.7501
2015/04/19 23:00 5.55337 288.00336
2015/04/20 00:00 8.481907 243.01462
2015/04/20 01:00 8.821918 251.69681
2015/04/20 02:00 8.759811 262.1117
2015/04/20 03:00 8.338036 271.26556
2015/04/20 04:00 8.035297 277.09012
2015/04/20 05:00 7.847166 277.4517
2015/04/20 06:00 7.1019106 267.53915
2015/04/20 07:00 6.7264166 260.18033
2015/04/20 08:00 8.138365 257.78415
2015/04/20 09:00 9.342375 257.2216
2015/04/20 10:00 9.983679 261.58273
2015/04/20 11:00 10.426456 265.8873
2015/04/20 12:00 10.782899 268.76025
2015/04/20 13:00 10.875058 267.19455
2015/04/20 14:00 10.8672 266.5047
2015/04/20 15:00 11.134916 269.87628
2015/04/20 16:00 11.094866 275.70667
2015/04/20 17:00 10.364898 281.4251
2015/04/20 18:00 10.049281 285.4654
2015/04/20 19:00 10.120669 288.61795
2015/04/20 20:00 10.297485 304.0236
2015/04/20 21:00 11.108824 336.64087
